ID,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
F066,1,"郭丹, 柳欣欣, 刘玉琴, 顾蓓, 徐锡霞",ω-3 多烯酸乙酯对肿瘤恶病质的影响及其机制,2012.0,中国全科医学,airitilibrary.com,http://www.airitilibrary.com/Publication/alDetailedMesh?docid=zgqkyx201206021,"https://scholar.google.com/scholar?cites=14024357957435604165&as_sdt=400005&sciodt=0,14&hl=en",67,2019-04-25,,,,,,,,,1,0.14,0,5,7.0
F067,1,黄淑萍,肺纤维化模型大鼠的药物治疗研究进展,2012.0,天津药学,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-TJYA201206028.htm,"https://scholar.google.com/scholar?cites=5047354114232836424&as_sdt=400005&sciodt=0,14&hl=en",68,2019-04-25,,,,,,,,,1,0.14,1,1,7.0
F068,1,"渡邊暢, 高橋仁美, 菅原慶勇",慢性閉塞性肺疾患患者における呼吸リハビリテーションと栄養療法の併用効果--分岐鎖アミノ酸強化経口栄養剤を用いて,2010.0,総合リハビリテ-ション,ci.nii.ac.jp,https://ci.nii.ac.jp/naid/40017049241/,"https://scholar.google.com/scholar?cites=16076953035873517596&as_sdt=400005&sciodt=0,14&hl=en",69,2019-04-25,CITATION,,,,,,,,1,0.11,0,3,9.0
F069,1,"山田公子, 伽羅谷千加子, 渡部郁子, ...",安定期 COPD 患者の栄養管理,2006.0,日本呼吸ケア …,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jsrcr/16/2/16_322/_article/-char/ja/,"https://scholar.google.com/scholar?cites=14678505727674455666&as_sdt=400005&sciodt=0,14&hl=en",70,2019-04-25,,,,,,,,,1,0.08,0,4,13.0
F070,1,"邓超, 曹玉芳, 陈栩栩, 殷宗宝",ω-3 鱼油脂肪乳对博莱霉素致肺纤维化大鼠的干预作用,2011.0,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-GAYX201118005.htm,"https://scholar.google.com/scholar?cites=4093332662343029952&as_sdt=400005&sciodt=0,14&hl=en",71,2019-04-25,,,,,,,,,1,0.13,0,4,8.0
F071,1,"王磊, 陈平",n-3 多不饱和脂肪酸抗肿瘤机制的相关研究,2012.0,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-PWJZ201202012.htm,"https://scholar.google.com/scholar?cites=16444255710419369650&as_sdt=400005&sciodt=0,14&hl=en",72,2019-04-25,,,,,,,,,1,0.14,1,2,7.0
F072,1,"殷宗宝, 邓超, 曹玉芳, 陈栩栩",ω-3 鱼油脂肪乳和中/长链脂肪乳注射液干预博莱霉素致肺纤维化大鼠效果的比较,2011.0,中华临床营养杂志,,,"https://scholar.google.com/scholar?cites=14695202092802148512&as_sdt=400005&sciodt=0,14&hl=en",73,2019-04-25,CITATION,,,,,,,,1,0.13,0,4,8.0
F073,1,"李世伟, 杨守梅, 李苏宜",ω-3 多不饱和脂肪酸对改善肿瘤病人临床结局的研究进展,2014.0,肠外与肠内营养,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-CWCN201405020.htm,"https://scholar.google.com/scholar?cites=6084432537238560799&as_sdt=400005&sciodt=0,14&hl=en",74,2019-04-25,,,,,,,,,1,0.2,0,3,5.0
F074,0,"CI Cruickshank-Quinn, S Mahaffey, MJ Justice, ...",Transient and Persistent Metabolomic Changes in Plasma following,2014.0,,,,,75,2019-04-25,CITATION,,,,,,,,0,0.0,0,4,5.0
F075,0,B Jenkins,Chronic Obstructive Pulmonary Disease–COPD,,advancednaturalwellness.net,,http://advancednaturalwellness.net/2011/01/chronic-obstructive-pulmonary-disease-copd/,,76,2019-04-25,HTML,,,,,,,,0,0.0,0,1,
F076,0,"G Jackowski, R Macsweeney, N Shaikh, ...",Statin and omega 3 fatty acids for reduction of apolipoprotein-B levels,2015.0,US Patent …,Google Patents,https://patents.google.com/patent/US8951514B2/en,,77,2019-04-25,,,,,,,,,0,0.0,0,4,4.0
F077,0,DC Greg Arnold,Trace Elements May Play role in Lung Health,,completechiropractichealthcare.com,,http://www.completechiropractichealthcare.com/fileupload/NOW%20Foods%20Articles/Lung%20Health/Trace%20Elemnts%20May%20Play%20A%20Role%20In%20Lung%20Health%20-%209.22.09.pdf,,78,2019-04-25,PDF,,,,,,,,0,0.0,0,1,
F078,0,"B Soha, ES Mahmoud, ...",Assessment of the Topical and Systemic Effects of Omega-3 on Oral mucosal wound healing in albino rats: A Histopathological and Biochemical study,2018.0,Madridge J Case Rep …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/c6e1/18cfe57dc2c5f876b5f0b0f9da62b37f4ee8.pdf,,79,2019-04-25,PDF,,,,,,,,0,0.0,0,3,1.0
F079,0,"G Jackowski, R Macsweeney, N Shaikh, ...",Omega 3 fatty acid for use as a prescription medical food and omega 3 fatty acid diagniostic assay for the dietary management of cardiovascular patients with …,2015.0,US Patent …,Google Patents,https://patents.google.com/patent/US9119826B2/en,,80,2019-04-25,,,,,,,,,0,0.0,0,4,4.0
F080,0,"S Kaiser, AM Gommer",This EUphact has been peer reviewed by two reviewers.,2008.0,Lung cancer,,,,81,2019-04-25,CITATION,,,,,,,,0,0.0,0,2,11.0
F081,0,"J Madill, B Arendt, CW Chow, J Allard","Nutritional Factors, Oxidative Stress and Lung Transplantation",2013.0,Inflammatory Response in …,Springer,https://link.springer.com/chapter/10.1007/978-1-4471-4429-8_48,,82,2019-04-25,,,,,,,,,0,0.0,0,4,6.0
F082,0,"AAD Allawi, MAW Alwardi, ...",Effects of Omega-3 on Vitamin D Activation in Iraqi Patients with Chronic Kidney Disease Treated by Maintenance Hemodialysis,2017.0,Journal of Pharmaceutical …,researchgate.net,https://www.researchgate.net/profile/Ali_Allawi5/publication/321679711_Effects_of_omega-3_on_vitamin_D_activation_in_Iraqi_patients_with_chronic_kidney_disease_treated_by_maintenance_hemodialysis/links/5a552f57aca272bb6962318b/Effects-of-omega-3-on-vitamin-D-activation-in-Iraqi-patients-with-chronic-kidney-disease-treated-by-maintenance-hemodialysis.pdf,,83,2019-04-25,PDF,,,,,,,,0,0.0,0,3,2.0
F083,0,S Beaumont,"The relationship between systemic inflammatory biomarkers, lung function and exercise in chronic obstructive pulmonary disease",2015.0,,researchonline.mq.edu.au,https://www.researchonline.mq.edu.au/vital/access/services/Download/mq:44309/SOURCE1,,84,2019-04-25,PDF,,,,,,,,0,0.0,0,1,4.0
F084,0,B Jenkins,FREE NATURAL HEALTH NEWSLETTER,,173.255.128.217,,http://173.255.128.217/mens-health/ejaculation-may-help-the-prostate.html,,85,2019-04-25,HTML,,,,,,,,0,0.0,0,1,
F085,0,B Jenkins,Natural Pain Relievers,,advancednaturalwellness.net,,http://advancednaturalwellness.net/2011/01/natural-pain-relievers/,,86,2019-04-25,HTML,,,,,,,,0,0.0,0,1,
F086,0,"GJ Wesseling, CP Van Schayck",Why act early in COPD?,2006.0,Monaldi archives for chest …,monaldi-archives.org,http://www.monaldi-archives.org/index.php/macd/article/download/561/549,,87,2019-04-25,PDF,,,,,,,,0,0.0,0,2,13.0
F087,0,ISI Thomson,"Afsane Ahmadi, Neda Haghighat, Maryam Hakimrabet and Hamidreza Tolide-ie",2012.0,Pakistan Journal of Biological Sciences,scialert.net,https://scialert.net/fulltext/?doi=pjbs.2012.501.505,,88,2019-04-25,HTML,,,,,,,,0,0.0,0,1,7.0
F088,0,"D St-Arnaud McKenzie, K Gray-Donald",Nutrition and Chronic Obstructive Pulmonary Disease,2009.0,Handbook of Clinical Nutrition …,Springer,http://www.springerlink.com/index/V0196H412235T471.pdf,,89,2019-04-25,,,,,,,,,0,0.0,0,2,10.0
F089,0,"D Houghton, GL Onambele",Journal of the International Society of Sports Nutrition,2012.0,Journal of the International Society of Sports Nutrition,,,,90,2019-04-25,CITATION,,,,,,,,0,0.0,0,2,7.0
F090,0,F Hirayama,"Alcohol consumption, smoking and lifestyle characteristics for Japanese patients with chronic obstructive pulmonary disease",2008.0,,espace.curtin.edu.au,https://espace.curtin.edu.au/handle/20.500.11937/2167,,91,2019-04-25,,,,,,,,,0,0.0,0,1,11.0
F091,0,DH Morris,DIETITIANS'NEWS,,,,,,92,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,
F092,0,SM Cornish,The Effects of Supplementing with Constituents of Flaxseed during Exercise Training on,2008.0,,core.ac.uk,https://core.ac.uk/download/pdf/55299147.pdf,,93,2019-04-25,PDF,,,,,,,,0,0.0,0,1,11.0
F093,0,"X Wang, J Wu",Modulating effect of fatty acids and sterols on skin aging,2019.0,Journal of Functional Foods,Elsevier,https://www.sciencedirect.com/science/article/pii/S1756464619301884,,94,2019-04-25,HTML,,,,,,,,0,0.0,0,2,1.0
F094,0,A Schols,Nutritional Support in Pulmonary Diseases Topic 38,2017.0,,lllnutrition.com,http://lllnutrition.com/mod_lll/TOPIC38/m381.pdf,,95,2019-04-25,PDF,,,,,,,,0,0.0,0,1,2.0
F095,0,"A Bast, KO Semen, M Drent",Nutrition and corticosteroids in the treatment of sarcoidosis,2018.0,Current Opinion in Pulmonary …,journals.lww.com,https://journals.lww.com/co-pulmonarymedicine/Fulltext/2018/09000/Nutrition_and_corticosteroids_in_the_treatment_of.12.aspx,,96,2019-04-25,HTML,,,,,,,,0,0.0,0,3,1.0
F096,0,C Pison,Nutritional Support in Respiratory Diseases,2008.0,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/1503/b08da74c35e62793ea562542335297b8d34e.pdf,,97,2019-04-25,PDF,,,,,,,,0,0.0,0,1,11.0
F097,0,DC Greg Arnold,Total Fiber Intake and Cereal Fiber Help Lung Health,,pitchingdoc.com,,http://pitchingdoc.com/fileupload/NOW%20Foods%20Articles/Lung%20Health/Total%20Fiber%20Intake%20and%20Cereal%20Fiber%20Help%20%20Lung%20Health%20-%20.pdf,,98,2019-04-25,PDF,,,,,,,,0,0.0,0,1,
F098,0,N Trelour,Complementary Medicines for Common Conditions-Part 1,2006.0,"Journal of Complementary Medicine: CM, The",search.informit.com.au,https://search.informit.com.au/fullText;dn=293450071558557;res=IELHEA,,99,2019-04-25,,,,,,,,,0,0.0,0,1,13.0
F099,0,E Mas,Nutrition et pathologies respiratoires chroniques,2009.0,Archives de pédiatrie,infona.pl,https://www.infona.pl/resource/bwmeta1.element.elsevier-ac958c38-f619-32b7-8a1f-e4444cb2cb6c,,100,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,10.0
F100,0,"増田修三, 丘龍祥, 上井幸司, 松田友美, 白石正, ...",完全非経口/経腸栄養用の栄養処方サポートシステムの臨床応用の開発,2009.0,YAKUGAKU …,jlc.jst.go.jp,http://jlc.jst.go.jp/DN/JALC/00335939617?from=Google,,101,2019-04-25,,,,,,,,,0,0.0,0,6,10.0
F101,1,J Yakoob,Role of Omega-3 Fatty Acids in Irritable Bowel Syndrome (IBS),2016.0,IJPR,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/a264/dbfe3c83826d4e96785891a414b7dab6ed97.pdf,"https://scholar.google.com/scholar?cites=12455980570804775777&as_sdt=400005&sciodt=0,14&hl=en",102,2019-04-25,PDF,,,,,,,,1,0.33,1,1,3.0
F102,0,ML Dalzot,Feeding Female Growing Rats Different Sources of Omega-3 Polyunsaturated Fatty Acids Affects Lung Fatty Acid Composition and Gene Expression,2012.0,,search.proquest.com,http://search.proquest.com/openview/4a338da32991b1803154c7ca99bdf082/1?pq-origsite=gscholar&cbl=18750&diss=y,,103,2019-04-25,BOOK,,,,,,,,0,0.0,0,1,7.0
F103,0,A Schols,Nutritional Support in Respiratory Diseases,2008.0,,,,,104,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,11.0
F104,0,W Faloon,LE Magazine Super Sale 2007,,,,,,105,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,
F105,0,BD Wilder,FREE!,,prohealth.com,,https://www.prohealth.com/library/live-longer-groundbreaking-research-on-omega-3s-32352,,106,2019-04-25,HTML,,,,,,,,0,0.0,0,1,
F106,0,"A Pizzini, L Lunger, T Sonnweber, G Weiss, I Tancevski",The Role of Omega-3 Fatty Acids in the Setting of Coronary Artery Disease and COPD: A Review,2018.0,Nutrients,mdpi.com,https://www.mdpi.com/2072-6643/10/12/1864,,107,2019-04-25,,,,,,,,,0,0.0,0,5,1.0
F107,0,AA Farooqui,Status and Potential Therapeutic Importance of n–3 Fatty Acids in Other Neural and Non-neural Diseases,2009.0,Beneficial Effects of Fish Oil on Human Brain,Springer,https://link.springer.com/chapter/10.1007/978-1-4419-0543-7_10,,108,2019-04-25,,,,,,,,,0,0.0,0,1,10.0
F108,0,DC Greg Arnold,Flaxseed Supplementation Increases Omega-3 Fat Levels,,naturalhealthresearch.org,,http://www.naturalhealthresearch.org/flaxseed-supplementation-increases-omega-3-fat-levels/,,109,2019-04-25,HTML,,,,,,,,0,0.0,0,1,
F109,0,"DSA McKenzie, K Gray-Donald",20 Nutrition and Chronic Obstructive Pulmonary Disease,2009.0,Handbook of Clinical Nutrition and Aging,Springer,https://link.springer.com/content/pdf/10.1007/978-1-60327-385-5.pdf#page=384,,110,2019-04-25,,,,,,,,,0,0.0,0,2,10.0
F110,0,DC Greg Arnold,Omega-3 Fatty Acids: Helping Deal with Lung Disease,,completechiropractichealthcare.com,,http://www.completechiropractichealthcare.com/fileupload/NOW%20Foods%20Articles/Lung%20Health/Omega-3%20Fats%20Help%20with%20Lung%20Disease%20-%201.24.06.pdf,,111,2019-04-25,PDF,,,,,,,,0,0.0,0,1,
F111,0,S Kaiser,The most prominent and effective preventive measure concerning COPD is refraining from smoking and avoiding environmental tobacco smoke (ETS). An …,,,,,,112,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,
F112,0,"W Matsuyama, I Higashimoto, M Osame, K Arimura",In Replay: Renin-Angiotensin System Blockade and COPD,2006.0,Chest,journal.chestnet.org,https://journal.chestnet.org/article/S0012-3692(15)50791-5/abstract,,113,2019-04-25,,,,,,,,,0,0.0,0,4,13.0
F113,0,DC Greg Arnold,Fiber Again Found to Help Lung Health,,pitchingdoc.com,,http://pitchingdoc.com/fileupload/NOW%20Foods%20Articles/Lung%20Health/Fiber%20Against%20Found%20to%20Benefit%20Lung%20Health%20-%203.17.10.pdf,,114,2019-04-25,PDF,,,,,,,,0,0.0,0,1,
F114,0,SM Cornish,The effects of supplementing with constituents of flaxseed during exercise training on inflammation in older adults,2008.0,,harvest.usask.ca,https://harvest.usask.ca/handle/10388/etd-06042008-104302,,115,2019-04-25,,,,,,,,,0,0.0,0,1,11.0
F008,0,ID Indonesia,Impact of nutritional status on body functioning in chronic obstructive pulmonary disease and how to intervene,,Citeseer,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.319.9126&rep=rep1&type=pdf,,116,2019-04-25,PDF,,,,,,,,0,0.0,0,1,
F116,0,B Jenkins,"Chronic Obstructive Pulmonary Disease, COPD Coping with COPD",,,,,,117,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,
F117,0,BD Wilder,Live Longer: Groundbreaking Research on Omega-3s,,,,,,118,2019-04-25,CITATION,,,,,,,,0,0.0,0,1,
F118,0,P Lazarević,Evaluacija promene inflamatornih medijatora i redoks ravnoteže izazvane šestomesečnim treningom,2013.0,,nardus.mpn.gov.rs,http://nardus.mpn.gov.rs/handle/123456789/3760,,119,2019-04-25,,,,,,,,,0,0.0,0,1,6.0
F119,0,"小笠原隆, 丸井志織, 二橋多佳子, 森田裕之, ...",COPD 増悪入院症例に対するエイコサペンタエン酸 (EPA) 強化栄養剤の使用経験,2015.0,日本静脈経腸栄養学会 …,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jspen/30/5/30_1184/_article/-char/ja/,,120,2019-04-25,,,,,,,,,0,0.0,0,5,4.0
F120,0,"LMH Karlsen, HEA Sylte",Forebyggende effekter av kosttilskudd hos pasienter med kronisk obstruktiv lungesykdom-et litteraturstudie,2012.0,,brage.bibsys.no,https://brage.bibsys.no/xmlui/bitstream/handle/11250/152884/bachelor_karlsen.pdf?sequence=1,,121,2019-04-25,PDF,,,,,,,,0,0.0,0,2,7.0
F121,0,"CC Lozano, JRS Medina, JGC Valdez",Terapia nutricional en la enfermedad pulmonar obstructiva crónica,2011.0,Nutrición enteral y parenteral,,,,122,2019-04-25,CITATION,,,,,,,,0,0.0,0,3,8.0
F122,0,"長浜雄志, 佐藤格夫",Topic 38 呼吸器疾患における栄養サポート,2013.0,静脈経腸栄養,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jjspen/28/3/28_795/_article/-char/ja/,,123,2019-04-25,,,,,,,,,0,0.0,0,2,6.0
F123,0,"A Sawicka, ...",COPD in the elderly,2011.0,Postępy Nauk …,czytelniamedyczna.pl,"http://www.czytelniamedyczna.pl/3660,przewleka-obturacyjna-choroba-puc-pochp-w-wieku-podeszym.html",,124,2019-04-25,HTML,,,,,,,,0,0.0,0,2,8.0
F124,0,"G Testino, O Ancarani, A Sumberaz",Promozione della salute attraverso l'uso di acidi grassi essenziali omega-3 e astaxantina: recenti evidenze,2010.0,Recenti Progressi in …,researchgate.net,https://www.researchgate.net/profile/Gianni_Testino/publication/264878678_Promozione_della_salute_attraverso_l'uso_di_acidi_grassi_essenziali_omega-3_e_astaxantina_recenti_evidenze/links/56f164a708aee9c94cfd6731/Promozione-della-salute-attraverso-luso-di-acidi-grassi-essenziali-omega-3-e-astaxantina-recenti-evidenze.pdf,,125,2019-04-25,PDF,,,,,,,,0,0.0,0,3,9.0
F125,0,"Β Χουϊδη, V Chouidi, P Triliraki, Π Τριλυράκη, ...","Χρόνια αποφρακτική πνευμονοπάθεια (ΧΑΠ): εκτίμηση διατροφικής κατάστασης, διαιτητική αντιμετώπιση και περίθαλψη.",2013.0,,apothesis.lib.teicrete.gr,https://apothesis.lib.teicrete.gr/handle/11713/311,,126,2019-04-25,,,,,,,,,0,0.0,0,5,6.0
F126,0,"秦环龙, 杨俊",呼吸功能不全病人代谢特点及围手术期营养治疗,2011.0,中国实用外科杂志,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-ZGWK201102011.htm,,127,2019-04-25,,,,,,,,,0,0.0,0,2,8.0
F127,0,"ส ริ ษ ษา วงศ์ ปรากฏ, ดวง รัตน์ วัฒน กิจ ไกร เลิศ, ...",การ พัฒนา แนว ปฏิบัติการ พยาบาล ใน การ ส่งเสริม ภาวะ โภชนาการ ผู้ ป่วย โร ด ปอด อุด กั้น เรื้อรัง ใน ระยะ ที่ มี อาการ ทาง คลินิก คง ที่,2009.0,Thai Journal of Cardio …,,,,128,2019-04-25,CITATION,,,,,,,,0,0.0,0,3,10.0
F128,0,"НИ Дегтярь, НД Герасименко, ЛВ Савченко, ...",Системное воспаление низкой интенсивности как общая основа обструктивного заболевания легких и коморбидных состояний,2016.0,,elib.umsa.edu.ua,http://elib.umsa.edu.ua/jspui/handle/umsa/9769,,129,2019-04-25,,,,,,,,,0,0.0,0,4,3.0
F129,0,"A Sawicka, E Marcinowska-Suchowierska",Przewlekła obturacyjna choroba płuc (POChP) w wieku podeszłym COPD in the elderly,,pnmedycznych.pl,,http://www.pnmedycznych.pl/wp-content/uploads/2014/09/pnm_2011_435_439.pdf,,130,2019-04-25,PDF,,,,,,,,0,0.0,0,2,
F130,0,M Noreik,Ernährungstherapie bei Kachexie und Sarkopenie,2014.0,Aktuelle Ernährungsmedizin,thieme-connect.com,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0034-1369884,,131,2019-04-25,,,,,,,,,0,0.0,0,1,5.0
F131,0,A Laurent-Jaccard,Place des acides gras oméga 3 dans l'alimentation,2006.0,Revue médicale suisse,revmed.ch,https://www.revmed.ch/RMS/2006/RMS-59/31198,,132,2019-04-25,HTML,,,,,,,,0,0.0,0,1,13.0
F132,0,"王洪武, 殷宗宝, 陈栩栩, 曹玉芳",鱼油脂肪乳和 20% 中/长链脂肪乳干预博莱霉素致大鼠肺纤维化效果的比较,2012.0,肠外与肠内营养,airitilibrary.com,http://www.airitilibrary.com/Publication/alDetailedMesh?docid=cwycnyy201204011,,133,2019-04-25,,,,,,,,,0,0.0,0,4,7.0
F133,0,ОС Заячківська,Вплив модифікації жирнокислотного складу клітинних мембран на гастропротекцію за умов стрес-індукованих уражень,2006.0,Медичні перспективи,cyberleninka.ru,https://cyberleninka.ru/article/n/vpliv-modifikatsiyi-zhirnokislotnogo-skladu-klitinnih-membran-na-gastroprotektsiyu-za-umov-stres-indukovanih-urazhen,,134,2019-04-25,HTML,,,,,,,,0,0.0,0,1,13.0
